item_id,total_interactions,unique_users,first_timestamp,last_timestamp
43347,7,7,1515518075881,1530575463792
43348,1,1,1525907565579,1525907565579
43349,5,5,1547502117184,1561567353882
43350,7,7,1514765021936,1565891315440
43351,1,1,1529356340870,1529356340870
43352,5,5,1424384649000,1456164615000
43353,3,3,1507833276095,1528405371176
43354,4,4,1576687657947,1590010626554
43355,8,8,1589634095468,1596022280819
43356,1,1,1510770949972,1510770949972
43357,1,1,1529353513552,1529353513552
43358,2,2,1508778886269,1516472351234
43359,1,1,1560815098762,1560815098762
43360,34,34,1341501402000,1509979232528
43361,5,5,1452045714000,1576285699822
43362,1,1,1470675588000,1470675588000
43363,1,1,1481677776000,1481677776000
43364,18,18,1526593898857,1574080050776
43365,62,62,1402858685000,1597968097463
43366,3,3,1473533288000,1550364273302
43367,1,1,1602095082654,1602095082654
43368,8,8,1454369352000,1557709263655
43369,2,2,1576463546564,1580841068009
43370,1,1,1575551192853,1575551192853
43371,1,1,1580524745817,1580524745817
43372,6,6,1595270618427,1596694085111
43373,1,1,1568823525969,1568823525969
43374,1,1,1336090799000,1336090799000
43375,6,6,1483743123000,1506966465517
43376,5,5,1490501998000,1542163653430
43377,1,1,1598804042974,1598804042974
43378,2,2,1477416064000,1496683561000
43379,8,8,1502165233981,1595982752254
43380,8,8,1518999802591,1572532548724
43381,2,2,1527228167369,1536697402287
43382,6,6,1500591546491,1580590048090
43383,1,1,1564535467848,1564535467848
43384,1,1,1571284279204,1571284279204
43385,1,1,1578431154339,1578431154339
43386,21,21,1423062374000,1602202632384
43387,25,25,1371045750000,1600446423069
43388,8,8,1402178897000,1551734258116
43389,6,6,1511312308383,1580428596720
43390,2,2,1494887765000,1555992019782
43391,1,1,1578662021597,1578662021597
43392,2,2,1563481770042,1595021655051
43393,1,1,1560711394372,1560711394372
43394,71,69,1396013595000,1599894986195
43395,1,1,1578354458632,1578354458632
43396,1,1,1518533244969,1518533244969
43397,1,1,1467638108000,1467638108000
43398,1,1,1312407625000,1312407625000
43399,28,28,1128278310000,1490667512000
43400,1,1,1559363688461,1559363688461
43401,1,1,1581858136956,1581858136956
43402,2,2,1583472769466,1585919935857
43403,4,4,1595118306518,1597851991258
43404,1,1,1543640413363,1543640413363
43405,1,1,1495775632000,1495775632000
43406,1,1,1428698019000,1428698019000
43407,36,36,1366920443000,1580688025276
43408,1,1,1599467501586,1599467501586
43409,1,1,1584391914244,1584391914244
43410,4,4,1598547732772,1602049071427
43411,1,1,1520775930549,1520775930549
43412,5,5,1595649586100,1598472315443
43413,1,1,1374016396000,1374016396000
43414,1,1,1466516859000,1466516859000
43415,7,6,1535186881286,1571178122147
43416,1,1,1589985141042,1589985141042
43417,5,5,1542904695759,1571498587701
43418,2,2,1540507973259,1545608028694
43419,1,1,1591565335039,1591565335039
43420,1,1,1566398425752,1566398425752
43421,1,1,1584840306156,1584840306156
43422,1,1,1556785917248,1556785917248
43423,2,2,1556598421731,1576561020859
43424,1,1,1493077725000,1493077725000
43425,1,1,1562244211844,1562244211844
43426,1,1,1599604239919,1599604239919
43427,4,4,1513560824032,1545398121497
43428,1,1,1577050351410,1577050351410
43429,1,1,1533731481584,1533731481584
43430,1,1,1436227204000,1436227204000
43431,42,41,1419137988000,1497919664378
43432,2,2,1489640365000,1492457678000
43433,8,8,1577418223556,1600694060057
43434,1,1,1527204083191,1527204083191
43435,1,1,1547998698530,1547998698530
43436,1,1,1581390867852,1581390867852
43437,3,3,1462320718000,1516051110267
43438,1,1,1221495225000,1221495225000
43439,1,1,1559216249685,1559216249685
43440,1,1,1565627164905,1565627164905
43441,3,3,1511717519031,1554990265166
43442,4,4,1508251335277,1578894594065
43443,1,1,1590874030331,1590874030331
43444,1,1,1564681630750,1564681630750
43445,2,2,1596807145532,1600438846346
43446,2,2,1374074293000,1422083078000
43447,1,1,1602107095038,1602107095038
43448,74,73,1452451728000,1569769183600
43449,1,1,1539977780335,1539977780335
43450,1,1,1557868445640,1557868445640
43451,11,11,1572892334004,1582430612675
43452,2,2,1596584828331,1603163014045
43453,4,4,1597602101850,1599177250713
43454,1,1,1504205602492,1504205602492
43455,1,1,1558571162505,1558571162505
43456,12,12,1531710580460,1592258362621
43457,1,1,1601152178900,1601152178900
43458,7,7,1440293763000,1542559989937
43459,5,5,1498328958528,1553443570484
43460,2,2,1583191374961,1591130472713
43461,1,1,1421267925000,1421267925000
43462,2,2,1503691904858,1513732971931
43463,1,1,1576027174728,1576027174728
43464,1,1,1583466193043,1583466193043
43465,1,1,1481645692000,1481645692000
43466,1,1,1547924899926,1547924899926
43467,4,4,1580865334937,1603386554199
43468,1,1,1518800542689,1518800542689
43469,1,1,1547225549005,1547225549005
43470,3,3,1490659368000,1493854448000
43471,2,2,1527370365971,1585894307057
43472,1,1,1597491547908,1597491547908
43473,1,1,1507648776683,1507648776683
43474,4,4,1600218351530,1602336489501
43475,5,5,1440440686000,1481854726000
43476,2,2,1354756116000,1458696314000
43477,1,1,1496105523000,1496105523000
43478,4,4,1573669540432,1594509252137
43479,1,1,1436648421000,1436648421000
43480,7,7,1265395488000,1437158119000
43481,1,1,1451439548000,1451439548000
43482,1,1,1543512518148,1543512518148
43483,1,1,1561500573816,1561500573816
43484,1,1,1596748111549,1596748111549
43485,1,1,1484349070000,1484349070000
43486,1,1,1575901529969,1575901529969
43487,1,1,1578547694617,1578547694617
43488,7,7,1499621216462,1530921031324
43489,1,1,1547495634149,1547495634149
43490,1,1,1357742413000,1357742413000
43491,1,1,1599143769445,1599143769445
43492,1,1,1571776973079,1571776973079
43493,4,4,1578531272868,1591471906280
43494,2,2,1578197218231,1583115401116
43495,158,156,1530306425856,1603241789254
43496,2,2,1601253935099,1601446957141
43497,5,5,1580848561687,1600228082790
43498,4,4,1525114529073,1543450687472
43499,1,1,1470957712000,1470957712000
43500,1,1,1568238827104,1568238827104
43501,2,2,1472254810000,1518482286865
43502,1,1,1511886947929,1511886947929
43503,2,2,1291688637000,1493770192000
43504,5,5,1506340655850,1557270700758
43505,8,8,1409630259000,1553545588674
43506,1,1,1446641022000,1446641022000
43507,2,2,1548621866841,1592598283516
43508,1,1,1566214660171,1566214660171
43509,2,2,1276389899000,1360338977000
43510,2,2,1596381230347,1599868620010
43511,6,6,1560134309219,1568346789850
43512,1,1,1553698466032,1553698466032
43513,1,1,1559828498822,1559828498822
43514,1,1,1490719095000,1490719095000
43515,1,1,1518109494641,1518109494641
43516,3,3,1370520378000,1428525031000
43517,1,1,1505843019347,1505843019347
43518,1,1,1549743277661,1549743277661
43519,15,15,1468242185000,1517047622077
43520,2,2,1457157142000,1461618614000
43521,1,1,1518533066027,1518533066027
43522,1,1,1520228219103,1520228219103
43523,5,5,1380756310000,1556715051974
43524,3,3,1558970703598,1571577322569
43525,2,2,1597650591062,1599259304033
43526,1,1,1323800308000,1323800308000
43527,5,5,1547940268237,1554117453164
43528,1,1,1403187643000,1403187643000
43529,1,1,1566747446729,1566747446729
43530,1,1,1576688466465,1576688466465
43531,1,1,1469712162000,1469712162000
43532,7,7,1526670454529,1534125091300
43533,1,1,1428616475000,1428616475000
43534,4,4,1456098509000,1468892411000
43535,1,1,1485195715000,1485195715000
43536,1,1,1586407346788,1586407346788
43537,1,1,1598726329863,1598726329863
43538,1,1,1505077619828,1505077619828
43539,1,1,1597694803532,1597694803532
43540,1,1,1530062766134,1530062766134
43541,2,2,1557194610267,1584194126008
43542,1,1,1581799075105,1581799075105
43543,1,1,1518221530826,1518221530826
43544,1,1,1525355475767,1525355475767
43545,1,1,1550646300726,1550646300726
43546,1,1,1436579625000,1436579625000
43547,11,11,1569646059964,1592441573182
43548,1,1,1476233009000,1476233009000
43549,3,3,1481816785000,1533059674593
43550,3,3,1564052191673,1576698099315
43551,12,11,1563062053481,1582097928121
43552,5,5,1468959839000,1477906859000
43553,2,2,1561481107074,1597971824090
43554,4,4,1562702039570,1587034111629
43555,1,1,1582474670869,1582474670869
43556,1,1,1544879336403,1544879336403
43557,1,1,1541278525507,1541278525507
43558,1,1,1417811037000,1417811037000
43559,5,5,1429415492000,1451445478000
43560,2,2,1462675489000,1520816240974
43561,1,1,1461701840000,1461701840000
43562,8,8,1512096538507,1597776342762
43563,4,4,1388065926000,1521815142172
43564,3,3,1565772848779,1600998578958
43565,2,2,1355624650000,1427649817000
43566,3,3,1422912921000,1523398649729
43567,5,5,1315837613000,1357935697000
43568,2,2,1507491424480,1507495124822
43569,1,1,1496638761000,1496638761000
43570,1,1,1552535173177,1552535173177
43571,69,68,1359417601000,1587404767144
43572,1,1,1492573434000,1492573434000
43573,1,1,1603385042654,1603385042654
43574,15,15,1554785177783,1603217960192
43575,3,3,1518225666160,1568316640181
43576,1,1,1566925130917,1566925130917
43577,1,1,1603400298709,1603400298709
43578,1,1,1583087238967,1583087238967
43579,1,1,1571694371389,1571694371389
43580,1,1,1569569159206,1569569159206
43581,5,5,1574465684037,1603207256925
43582,3,3,1463089316000,1525038427805
43583,1,1,1596224926354,1596224926354
43584,4,4,1522062239055,1549052694896
43585,3,3,1473696172000,1543793009516
43586,1,1,1557916004046,1557916004046
43587,4,4,1594694918269,1596034088124
43588,20,20,1467831157000,1553289712057
43589,2,1,1599073685974,1599073685974
43590,2,2,1569783711457,1570653029733
43591,1,1,1428949885000,1428949885000
43592,1,1,1566196366332,1566196366332
43593,2,2,1500813080891,1524626320676
43594,9,9,1434572042000,1564552379779
43595,2,2,1550849588702,1578955113608
43596,1,1,1534422996308,1534422996308
43597,3,3,1529890343913,1546036345183
43598,1,1,1583105208504,1583105208504
43599,4,4,1441582630000,1483013457000
43600,1,1,1478180599000,1478180599000
43601,1,1,1541509090348,1541509090348
43602,1,1,1545669223832,1545669223832
43603,1,1,1580364095439,1580364095439
43604,1,1,1585183845177,1585183845177
43605,1,1,1589990115788,1589990115788
43606,4,4,1570633381045,1581626281527
43607,3,3,1566778891543,1569067428775
43608,1,1,1510894238265,1510894238265
43609,1,1,1576371726372,1576371726372
43610,8,6,1562071875301,1578619910410
43611,1,1,1562637429591,1562637429591
43612,1,1,1584904367034,1584904367034
43613,1,1,1509304727810,1509304727810
43614,1,1,1575686656817,1575686656817
43615,1,1,1597647306421,1597647306421
43616,7,7,1413481252000,1499515103777
43617,2,2,1493573657000,1506344299903
43618,1,1,1585179664812,1585179664812
43619,1,1,1563192483067,1563192483067
43620,27,27,1543515531321,1598738091622
43621,1,1,1558727885823,1558727885823
43622,2,2,1466962571000,1474120081000
43623,3,3,1558603742502,1568943693621
43624,63,61,1516194281203,1600194593514
43625,1,1,1576650920180,1576650920180
43626,1,1,1578130144161,1578130144161
43627,1,1,1523284840753,1523284840753
43628,1,1,1561457874106,1561457874106
43629,1,1,1566307732671,1566307732671
43630,96,96,1438395739000,1511793835367
43631,1,1,1578683232033,1578683232033
43632,1,1,1496506312000,1496506312000
43633,1,1,1525710938950,1525710938950
43634,8,8,1510955133499,1534583451492
43635,1,1,1578949992965,1578949992965
43636,7,7,1586139818429,1595109523412
43637,5,5,1559330565870,1573281475093
43638,1,1,1467062562000,1467062562000
43639,5,5,1533545344566,1553512845667
43640,1,1,1479603116000,1479603116000
43641,1,1,1603572653957,1603572653957
43642,2,2,1520207889566,1595634197301
43643,6,6,1461023594000,1524526395483
43644,4,4,1375400375000,1449736064000
43645,1,1,1595870430835,1595870430835
43646,2,2,1533092539269,1558038794146
43647,6,6,1596332981030,1602885607436
43648,1,1,1523993977049,1523993977049
43649,1,1,1480992978000,1480992978000
43650,1,1,1408773051000,1408773051000
43651,3,3,1534692145854,1561407533582
43652,2,2,1491221450000,1506619346603
43653,2,2,1540521215661,1540889361248
43654,1,1,1519668630110,1519668630110
43655,1,1,1409241510000,1409241510000
43656,1,1,1519871077041,1519871077041
43657,1,1,1590879444356,1590879444356
43658,3,3,1526769657101,1595900254932
43659,1,1,1544658282371,1544658282371
43660,1,1,1583422915785,1583422915785
43661,3,3,1423493515000,1492718407000
43662,1,1,1584937782050,1584937782050
43663,1,1,1566012617907,1566012617907
43664,1,1,1580881765920,1580881765920
43665,4,4,1473850362000,1490195912000
43666,1,1,1475161691000,1475161691000
43667,1,1,1526931030715,1526931030715
43668,3,3,1532102697140,1576397346235
43669,1,1,1598914227461,1598914227461
43670,1,1,1602673145346,1602673145346
43671,2,2,1393738086000,1464394748000
43672,5,5,1537841561952,1558553602894
43673,1,1,1571689269902,1571689269902
43674,64,63,1461886282000,1507662465474
43675,1,1,1516216067005,1516216067005
43676,2,2,1499612568407,1559778813618
43677,2,2,1598465153852,1599789896078
43678,1,1,1580217726072,1580217726072
43679,8,8,1475029208000,1511111076463
43680,1,1,1553095866269,1553095866269
43681,1,1,1562549946884,1562549946884
43682,1,1,1575591465478,1575591465478
43683,1,1,1548269789134,1548269789134
43684,48,47,1355508946000,1576298647897
43685,1,1,1566227095522,1566227095522
43686,2,2,1596410084036,1597017773752
43687,1,1,1533418042963,1533418042963
43688,1,1,1499662774661,1499662774661
43689,6,6,1561216696520,1593662017868
43690,1,1,1589138017691,1589138017691
43691,1,1,1583983380190,1583983380190
43692,1,1,1545233337325,1545233337325
43693,1,1,1441690570000,1441690570000
43694,2,2,1598661696106,1602790632243
43695,3,3,1534242027887,1573395665736
43696,2,2,1581286247467,1589971399575
43697,7,7,1373916745000,1462367934000
43698,1,1,1477675947000,1477675947000
43699,1,1,1362838491000,1362838491000
43700,4,4,1522800955081,1583123349266
43701,2,2,1532541739821,1597025800034
43702,55,55,1457385616000,1530246894189
43703,5,5,1582072260139,1600261169036
43704,8,8,1341030560000,1536410240296
43705,4,4,1566414608539,1575489569253
43706,2,2,1594087546467,1599065637349
43707,1,1,1566511244923,1566511244923
43708,4,4,1531543692755,1554735866761
43709,24,23,1540398400681,1571952922224
43710,6,6,1560490090367,1590486638692
43711,1,1,1410705114000,1410705114000
43712,7,7,1430939685000,1485220591000
43713,1,1,1446782555000,1446782555000
43714,3,3,1524363953434,1566328971139
43715,4,4,1460490191000,1502114048872
43716,2,2,1545886211274,1545956479551
43717,3,3,1217340694000,1294615941000
43718,3,3,1582427185402,1595938267130
43719,1,1,1570675425852,1570675425852
43720,2,2,1440799687000,1441422962000
43721,17,17,1576479118079,1601684627645
43722,1,1,1321223487000,1321223487000
43723,3,3,1316044026000,1389815206000
43724,2,2,1528489266146,1573781887574
43725,1,1,1531245803259,1531245803259
43726,3,3,1522933014377,1591657532241
43727,1,1,1603539994133,1603539994133
43728,1,1,1580614319497,1580614319497
43729,23,23,1363317555000,1507840268295
43730,1,1,1464553620000,1464553620000
43731,2,2,1469749323000,1469850644000
43732,1,1,1548909814665,1548909814665
43733,2,2,1583328275649,1595526099682
43734,4,4,1482340289000,1574495511181
43735,5,5,1368041608000,1554872107725
43736,11,11,1473986060000,1521769697283
43737,1,1,1287505633000,1287505633000
43738,9,9,1476036892000,1596490671612
43739,2,2,1551211028538,1570406247369
43740,2,2,1588380927321,1591174356215
43741,1,1,1599851436020,1599851436020
43742,1,1,1500906799435,1500906799435
43743,1,1,1510089292691,1510089292691
43744,1,1,1421205140000,1421205140000
43745,1,1,1504660694379,1504660694379
43746,5,5,1491776960000,1584999491028
43747,902,891,1532693357741,1603568450155
43748,1,1,1575819970583,1575819970583
43749,1,1,1533259729695,1533259729695
43750,1,1,1560985759893,1560985759893
43751,3,3,1470090694000,1487342301000
43752,1,1,1557117149457,1557117149457
43753,8,8,1504469226196,1595098530455
43754,1,1,1561679798998,1561679798998
43755,1,1,1537626061719,1537626061719
43756,1,1,1504962985805,1504962985805
43757,8,8,1536904423805,1559912001849
43758,3,3,1581205749029,1603245208780
43759,5,5,1597574271414,1601827995957
43760,1,1,1475087180000,1475087180000
43761,3,3,1441334634000,1565120710660
43762,1,1,1448914367000,1448914367000
43763,4,4,1559962935271,1581294341073
43764,1,1,1571886904797,1571886904797
43765,1,1,1430580224000,1430580224000
43766,4,4,1467584562000,1520572445098
43767,3,3,1568252413286,1586258853912
43768,9,9,1595006982932,1600803387615
43769,1,1,1599264487245,1599264487245
43770,1,1,1603392057469,1603392057469
43771,6,6,1488211966000,1552398982208
43772,1,1,1559993261079,1559993261079
43773,1,1,1552235620576,1552235620576
43774,16,16,1564282175261,1602620871479
43775,1,1,1537757942937,1537757942937
43776,2,2,1413921890000,1428958810000
43777,2,2,1518700290109,1521860543338
43778,29,28,1456459242000,1518132353339
43779,29,29,1491347818000,1600390308250
43780,1,1,1535663897094,1535663897094
43781,10,10,1447346952000,1505325220633
43782,1,1,1506971653568,1506971653568
43783,4,4,1577388401085,1598024357886
43784,1,1,1579974932586,1579974932586
43785,1,1,1556570864195,1556570864195
43786,14,12,1474944329000,1533156065601
43787,13,13,1581349095747,1600003986970
43788,8,8,1551638095958,1596915988379
43789,4,4,1543281502319,1587532895586
43790,4,4,1545856331116,1577691858330
